Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,2CrdY,Fls,PKwon,PKcon,OG,League Name,League ID,Season
Rashad Sadygov,az AZE,DF,az Qarabağ FK,35,1982,5,5,359,4.0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.25,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,66.5,,3,0,,0,1.00,2,6,-4,-1.00,+2.98,0,2,0,1,0,Champions-League,8,2017-2018
Nuri Şahin,tr TUR,MF,de Dortmund,28,1988,3,3,215,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,1.26,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,39.8,,1,0,,3,0.00,4,7,-3,-1.26,-0.43,0,3,0,0,0,Champions-League,8,2017-2018
Mohamed Salah,eg EGY,FW,eng Liverpool,25,1992,13,12,930,10.3,10,4,10,0,0,0,0,0.97,0.39,1.35,0.97,1.35,48,23,47.9,4.65,2.23,0.21,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,79.5,,4,1,,0,2.07,37,10,+27,+2.61,+3.36,0,5,1,0,0,Champions-League,8,2017-2018
Roland Sallai,hu HUN,"MF,FW",cy APOEL FC,20,1997,6,3,288,3.2,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,9,1,11.1,2.81,0.31,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,53.3,,0,3,,0,0.33,1,11,-10,-3.12,-1.34,0,8,0,0,0,Champions-League,8,2017-2018
Eduardo Salvio,ar ARG,"MF,FW",pt Benfica,27,1990,5,4,397,4.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,9,2,22.2,2.04,0.45,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,73.5,,3,1,,0,0.00,1,10,-9,-2.04,+0.48,0,7,0,0,0,Champions-League,8,2017-2018
Andreas Samaris,gr GRE,MF,pt Benfica,28,1989,3,2,179,2.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,1.01,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,33.1,,1,1,,3,0.00,0,5,-5,-2.51,-0.52,0,7,0,1,0,Champions-League,8,2017-2018
Aleksandr Samedov,ru RUS,MF,ru Spartak Moscow,33,1984,4,2,191,2.1,1,0,1,0,0,0,0,0.47,0.00,0.47,0.47,0.47,3,1,33.3,1.41,0.47,0.33,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,35.4,,0,2,,1,1.25,3,4,-1,-0.47,+0.30,0,2,0,0,0,Champions-League,8,2017-2018
Aaron Samuel Olanare,ng NGA,FW,ru CSKA Moscow,23,1994,1,1,67,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,1.34,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,12.4,,0,0,,4,3.00,1,1,0,0.00,+0.38,0,4,0,0,0,Champions-League,8,2017-2018
Alexis Sánchez,cl CHI,"MF,FW",eng Manchester Utd,28,1988,2,2,165,1.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.55,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,22.9,,1,0,,0,0.50,1,2,-1,-0.55,-2.00,0,3,0,0,0,Champions-League,8,2017-2018
Davinson Sánchez,co COL,DF,eng Tottenham,21,1996,8,8,720,8.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,1,33.3,0.37,0.12,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,100.0,,8,0,,0,2.13,18,8,+10,+1.25,,0,7,0,0,0,Champions-League,8,2017-2018
Alex Sandro,br BRA,"DF,MF",it Juventus,26,1991,10,10,900,10.0,0,1,0,0,0,3,0,0.00,0.10,0.10,0.00,0.10,5,0,0.0,0.50,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,100.0,,10,0,,0,1.80,14,12,+2,+0.20,,0,21,0,0,1,Champions-League,8,2017-2018
Leroy Sané,de GER,"FW,MF",eng Manchester City,21,1996,9,7,653,7.3,0,2,0,0,0,0,0,0.00,0.28,0.28,0.00,0.28,16,3,18.8,2.21,0.41,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,72.6,,5,2,,0,1.67,9,12,-3,-0.41,-4.42,0,11,1,1,0,Champions-League,8,2017-2018
Pablo Sarabia,es ESP,"MF,FW",es Sevilla,25,1992,10,8,740,8.2,1,2,1,0,0,1,0,0.12,0.24,0.36,0.12,0.36,22,4,18.2,2.68,0.49,0.05,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,82.2,,6,2,,0,1.36,12,12,0,0.00,0.00,0,6,0,0,0,Champions-League,8,2017-2018
Stefan Savić,me MNE,DF,es Atlético Madrid,26,1991,3,3,268,3.0,0,0,0,0,0,0,2,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.34,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,49.6,,2,0,,2,1.00,2,2,0,0.00,-0.33,1,6,0,0,1,Champions-League,8,2017-2018
Patrik Schick,cz CZE,FW,it Roma,21,1996,3,2,207,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6,1,16.7,2.61,0.43,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,19.2,,1,1,,4,2.00,8,5,+3,+1.30,+1.41,0,4,0,0,0,Champions-League,8,2017-2018
Marcel Schmelzer,de GER,DF,de Dortmund,29,1988,4,3,271,3.0,0,1,0,0,0,1,0,0.00,0.33,0.33,0.00,0.33,2,1,50.0,0.66,0.33,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,50.2,,2,1,,0,0.50,4,6,-2,-0.66,+0.67,0,2,0,0,0,Champions-League,8,2017-2018
André Schürrle,de GER,"FW,MF",de Dortmund,26,1990,1,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,30.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.6,,0,1,,2,1.00,0,0,0,0.00,+1.01,0,0,0,0,0,Champions-League,8,2017-2018
Sebá,br BRA,"MF,FW",gr Olympiacos,25,1992,3,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,1.50,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,33.3,,1,1,,1,1.43,1,4,-3,-1.50,0.00,0,4,0,0,0,Champions-League,8,2017-2018
Haris Seferović,ch SUI,FW,pt Benfica,25,1992,4,2,219,2.4,1,0,1,0,0,1,0,0.41,0.00,0.41,0.41,0.41,8,2,25.0,3.29,0.82,0.13,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,40.6,,2,2,,2,0.00,1,7,-6,-2.47,-0.50,0,1,0,0,0,Champions-League,8,2017-2018
Ibrahim Šehić,ba BIH,GK,az Qarabağ FK,28,1988,6,6,540,6.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,100.0,,6,0,,0,1.09,2,14,-12,-2.00,,0,0,0,0,0,Champions-League,8,2017-2018
Aleksandr Selikhov,ru RUS,GK,ru Spartak Moscow,23,1994,5,4,382,4.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,70.7,,4,1,,1,1.00,7,11,-4,-0.94,-0.94,0,0,0,0,0,Champions-League,8,2017-2018
Matz Sels,be BEL,GK,be Anderlecht,25,1992,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,50.0,,3,0,,3,0.00,1,9,-8,-2.67,-0.33,0,0,0,0,0,Champions-League,8,2017-2018
Nélson Semedo,pt POR,DF,es Barcelona,23,1993,7,7,625,6.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,2,1,50.0,0.29,0.14,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,69.4,,6,0,,1,2.00,10,4,+6,+0.86,-0.77,0,12,0,0,0,Champions-League,8,2017-2018
Stephan El Shaarawy,it ITA,FW,it Roma,24,1992,10,4,359,4.0,2,1,2,0,0,0,0,0.50,0.25,0.75,0.50,0.75,12,6,50.0,3.01,1.50,0.17,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,33.2,,1,6,,1,2.00,10,5,+5,+1.25,+1.63,0,4,0,0,0,Champions-League,8,2017-2018
Luke Shaw,eng ENG,MF,eng Manchester Utd,22,1995,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2,1,50.0,2.00,1.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,12.5,,1,0,,2,3.00,2,1,+1,+1.00,0.00,0,0,0,0,0,Champions-League,8,2017-2018
Georgi Shchennikov,ru RUS,"MF,DF",ru CSKA Moscow,26,1991,5,5,410,4.6,1,0,1,0,0,0,0,0.22,0.00,0.22,0.22,0.22,4,2,50.0,0.88,0.44,0.25,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,75.9,,4,0,,0,2.33,6,8,-2,-0.44,-0.44,0,8,0,1,0,Champions-League,8,2017-2018
Ramil Sheydayev,az AZE,FW,az Qarabağ FK,21,1996,2,1,77,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,14.3,,0,1,,2,0.50,1,1,0,0.00,+2.33,0,1,0,0,0,Champions-League,8,2017-2018
Djibril Sidibé,fr FRA,"DF,MF",fr Monaco,25,1992,3,3,253,2.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,46.9,,1,0,,1,0.33,2,6,-4,-1.42,+0.46,0,6,0,0,0,Champions-League,8,2017-2018
Bernardo Silva,pt POR,"FW,MF",eng Manchester City,22,1994,9,6,563,6.3,1,2,1,0,0,1,0,0.16,0.32,0.48,0.16,0.48,10,4,40.0,1.60,0.64,0.10,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,62.6,,5,3,,1,2.00,14,6,+8,+1.28,+1.28,0,5,0,0,0,Champions-League,8,2017-2018
David Silva,es ESP,MF,eng Manchester City,31,1986,7,5,426,4.7,0,2,0,0,0,0,0,0.00,0.42,0.42,0.00,0.42,1,0,0.0,0.21,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,47.3,,1,2,,1,2.14,9,5,+4,+0.85,+0.09,0,7,0,0,0,Champions-League,8,2017-2018
Jonathan Silva,ar ARG,DF,pt Sporting CP,23,1994,4,2,209,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.43,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,38.7,,2,2,,0,1.00,4,4,0,0.00,+0.27,0,3,0,0,0,Champions-League,8,2017-2018
Rafa Silva,pt POR,"FW,MF",pt Benfica,24,1993,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.2,,0,1,,2,0.00,0,0,0,0.00,+2.17,0,0,0,0,0,Champions-League,8,2017-2018
Thiago Silva,br BRA,DF,fr Paris S-G,32,1984,6,6,522,5.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.34,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,72.5,,5,0,,1,2.00,22,6,+16,+2.76,+1.85,0,1,0,0,0,Champions-League,8,2017-2018
Jozo Šimunović,hr CRO,DF,sct Celtic,22,1994,4,4,360,4.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,3,1,33.3,0.75,0.25,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,66.7,,4,0,,0,1.78,4,13,-9,-2.25,-0.25,0,3,0,1,1,Champions-League,8,2017-2018
Scott Sinclair,eng ENG,"MF,FW",sct Celtic,28,1989,5,5,380,4.2,1,0,1,0,0,0,0,0.24,0.00,0.24,0.24,0.24,11,4,36.4,2.61,0.95,0.09,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,70.4,,3,0,,1,1.45,3,9,-6,-1.42,+2.52,0,1,0,0,0,Champions-League,8,2017-2018
Moussa Sissoko,fr FRA,MF,eng Tottenham,27,1989,6,3,341,3.8,0,1,0,0,0,0,0,0.00,0.26,0.26,0.00,0.26,5,2,40.0,1.32,0.53,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,47.4,,1,3,,2,2.67,10,2,+8,+2.11,+1.64,0,7,0,0,0,Champions-League,8,2017-2018
Chris Smalling,eng ENG,DF,eng Manchester Utd,27,1989,8,8,720,8.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7,0,0.0,0.87,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,100.0,,8,0,,0,2.00,13,5,+8,+1.00,,0,3,0,0,0,Champions-League,8,2017-2018
Tiquinho Soares,br BRA,FW,pt Porto,26,1991,3,2,180,2.0,1,0,1,0,0,0,0,0.50,0.00,0.50,0.50,0.50,11,3,27.3,5.50,1.50,0.09,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,25.0,,1,1,,1,1.00,2,8,-6,-3.00,-4.00,0,5,0,0,0,Champions-League,8,2017-2018
Dominic Solanke,eng ENG,FW,eng Liverpool,19,1997,3,0,36,0.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,2.50,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3.1,,0,3,,6,2.25,2,1,+1,+2.50,+0.60,0,2,0,0,0,Champions-League,8,2017-2018
David Soria,es ESP,GK,es Sevilla,24,1993,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,20.0,,2,0,,8,0.50,1,2,-1,-0.50,-0.62,0,0,0,0,0,Champions-League,8,2017-2018
Uroš Spajić,rs SRB,DF,be Anderlecht,24,1993,5,5,359,4.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.25,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,66.5,,3,0,,0,0.60,2,7,-5,-1.25,+3.72,0,5,0,0,0,Champions-League,8,2017-2018
Darijo Srna,hr CRO,DF,ua Shakhtar,35,1982,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,1.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,12.5,,1,0,,0,3.00,2,1,+1,+1.00,+1.14,0,1,0,0,0,Champions-League,8,2017-2018
Jerry St. Juste,nl NED,DF,nl Feyenoord,20,1996,5,4,374,4.2,1,0,1,0,0,2,0,0.24,0.00,0.24,0.24,0.24,1,1,100.0,0.24,0.24,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,69.3,,4,1,,1,0.60,4,12,-8,-1.93,-1.38,0,4,0,0,0,Champions-League,8,2017-2018
Nicolae Stanciu,ro ROU,MF,be Anderlecht,24,1993,3,1,103,1.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,1.75,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,19.1,,0,2,,1,0.00,0,2,-2,-1.75,+0.93,0,1,0,0,0,Champions-League,8,2017-2018
Renato Steffen,ch SUI,FW,ch Basel,25,1991,6,6,537,6.0,0,1,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17,11,4,36.4,1.84,0.67,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,74.6,,4,0,,0,2.00,10,5,+5,+0.84,+1.82,0,7,0,0,0,Champions-League,8,2017-2018
Taras Stepanenko,ua UKR,MF,ua Shakhtar,27,1989,8,8,684,7.6,0,1,0,0,0,2,0,0.00,0.13,0.13,0.00,0.13,3,1,33.3,0.39,0.13,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,95.0,,6,0,,0,1.88,11,9,+2,+0.26,+5.26,0,13,0,1,0,Champions-League,8,2017-2018
Kazaiah Sterling,eng ENG,FW,eng Tottenham,18,1998,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.3,,0,1,,0,3.00,0,0,0,0.00,-1.25,0,0,0,0,0,Champions-League,8,2017-2018
Raheem Sterling,eng ENG,"FW,MF",eng Manchester City,22,1994,8,5,495,5.5,4,2,4,0,0,1,0,0.73,0.36,1.09,0.73,1.09,10,7,70.0,1.82,1.27,0.40,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,55.0,,2,3,,1,2.25,14,4,+10,+1.82,+2.26,0,8,0,0,0,Champions-League,8,2017-2018
Valentin Stocker,ch SUI,MF,ch Basel,28,1989,2,1,93,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,1.94,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,12.9,,0,1,,0,1.50,1,4,-3,-2.90,-3.76,0,1,0,0,0,Champions-League,8,2017-2018
John Stones,eng ENG,DF,eng Manchester City,23,1994,5,5,450,5.0,3,0,3,0,0,0,0,0.60,0.00,0.60,0.60,0.60,4,3,75.0,0.80,0.60,0.75,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,50.0,,5,0,,2,2.40,13,5,+8,+1.60,+1.60,0,0,0,0,0,Champions-League,8,2017-2018
Kevin Strootman,nl NED,MF,it Roma,27,1990,11,9,839,9.3,0,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,6,1,16.7,0.64,0.11,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,77.7,,8,2,,0,1.55,15,16,-1,-0.11,-1.23,0,14,0,0,0,Champions-League,8,2017-2018
Stefano Sturaro,it ITA,DF,it Juventus,24,1993,5,2,235,2.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2,2,100.0,0.77,0.77,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,26.1,,0,3,,1,2.00,4,4,0,0.00,-0.27,0,4,0,0,0,Champions-League,8,2017-2018
Daniel Sturridge,eng ENG,"FW,MF",eng Liverpool,27,1989,5,0,83,0.9,1,2,1,0,0,0,0,1.08,2.17,3.25,1.08,3.25,4,1,25.0,4.34,1.08,0.25,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,7.1,,0,5,,1,2.20,5,0,+5,+5.42,+3.77,0,0,0,0,0,Champions-League,8,2017-2018
