Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,League Name,League ID,Season
Sebastien Renot,fr FRA,GK,Troyes,30,1989,3,3,259,2.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,86,7.6,86,,0,,35,1.33,3,3,0,0.00,-0.68,0,0,0,0,0,0,0,,,0,Ligue-2,60,2020-2021
Maxence Renoud,fr FRA,FW,Grenoble,20,2000,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,9,0.3,,,1,9,1,0.00,0,0,0,0.00,-0.42,0,0,0,0,3,0,0,,,0,Ligue-2,60,2020-2021
Amir Richardson,fr FRA,MF,Le Havre,18,2002,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,2.6,90,,0,,0,3.00,3,2,+1,+1.00,+1.30,0,2,1,0,0,1,6,,,0,Ligue-2,60,2020-2021
Rémy Riou,fr FRA,GK,Caen,32,1987,23,23,2067,23.0,0,1,0,0,0,0,1,0.00,0.04,0.04,0.00,0.04,0,0,,0.00,0.00,,,,90,60.4,90,,0,,2,1.09,19,24,-5,-0.22,+0.45,0,0,4,0,0,0,0,,,1,Ligue-2,60,2020-2021
Jonathan Rivierez,fr FRA,DF,Caen,31,1989,31,31,2746,30.5,0,0,0,0,0,8,1,0.00,0.00,0.00,0.00,0.00,8,3,37.5,0.26,0.10,0.00,0.00,,89,80.3,89,,0,,1,0.97,26,40,-14,-0.46,-0.33,1,46,18,0,6,42,34,,,0,Ligue-2,60,2020-2021
Gaëtan Robail,fr FRA,"MF,FW",Guingamp,26,1994,9,6,471,5.2,0,1,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19,8,1,12.5,1.53,0.19,0.00,0.00,,52,13.8,72,,3,14,0,1.00,3,3,0,0.00,+0.06,0,9,3,0,9,5,6,,,0,Ligue-2,60,2020-2021
Gaëtan Robail,fr FRA,"FW,MF",Valenciennes,26,1994,14,12,1023,11.4,0,5,0,0,0,1,0,0.00,0.44,0.44,0.00,0.44,13,2,15.4,1.14,0.18,0.00,0.00,,73,30.7,79,,2,41,0,1.14,11,20,-9,-0.79,-0.79,0,21,12,3,58,9,10,,,0,Ligue-2,60,2020-2021
Kenny Rocha Santos,cv CPV,MF,Nancy,20,2000,35,31,2502,27.8,6,9,4,2,2,2,1,0.22,0.32,0.54,0.14,0.47,38,15,39.5,1.37,0.54,0.11,0.27,,71,73.2,78,,4,24,0,1.20,42,39,+3,+0.11,+0.40,0,58,40,10,134,33,25,,,0,Ligue-2,60,2020-2021
Yohan Roche,bj BEN,DF,Rodez Aveyron,23,1997,13,11,975,10.8,0,1,0,0,0,5,0,0.00,0.09,0.09,0.00,0.09,5,2,40.0,0.46,0.18,0.00,0.00,,75,28.5,86,,2,15,9,0.92,8,16,-8,-0.74,-0.81,0,16,5,0,5,10,15,,,0,Ligue-2,60,2020-2021
Kévin Rocheteau,fr FRA,FW,Dunkerque,27,1993,1,0,8,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,1,100.0,11.25,11.25,0.00,0.00,,8,0.2,,,1,8,2,1.00,0,0,0,0.00,+0.34,0,1,0,0,0,1,0,,,0,Ligue-2,60,2020-2021
Ronny Rodelin,fr FRA,"MF,FW",Guingamp,30,1989,34,26,2237,24.9,6,5,6,0,0,2,0,0.24,0.20,0.44,0.24,0.44,57,19,33.3,2.29,0.76,0.11,0.32,,66,65.4,81,,8,18,0,1.29,29,26,+3,+0.12,+0.50,0,25,36,6,42,16,21,,,0,Ligue-2,60,2020-2021
Alaixys Romao,tg TOG,"MF,DF",Guingamp,36,1984,35,31,2794,31.0,0,1,0,0,0,6,0,0.00,0.03,0.03,0.00,0.03,8,3,37.5,0.26,0.10,0.00,0.00,,80,81.7,87,,4,23,0,1.23,29,31,-2,-0.06,-0.06,0,60,46,1,7,46,43,,,0,Ligue-2,60,2020-2021
Jorris Romil,gp GLP,"MF,FW",Dunkerque,25,1994,24,12,1059,11.8,2,0,2,0,0,0,0,0.17,0.00,0.17,0.17,0.17,23,5,21.7,1.95,0.42,0.09,0.40,,44,31.0,70,,12,18,2,1.17,10,14,-4,-0.34,0.00,0,14,13,6,32,14,8,,,0,Ligue-2,60,2020-2021
Anthony Rouault,fr FRA,DF,Toulouse,19,2001,15,13,1122,12.5,0,0,0,0,0,4,2,0.00,0.00,0.00,0.00,0.00,8,2,25.0,0.64,0.16,0.00,0.00,,75,32.8,84,,2,16,14,1.93,21,16,+5,+0.40,-0.54,1,9,3,1,1,27,12,,,0,Ligue-2,60,2020-2021
Baptiste Roux,fr FRA,MF,Guingamp,20,1999,19,13,1188,13.2,1,0,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,11,3,27.3,0.83,0.23,0.09,0.33,,63,34.7,83,,6,18,3,1.16,15,16,-1,-0.08,-0.04,0,17,7,0,5,23,13,,,0,Ligue-2,60,2020-2021
Pierre Ruffaut,fr FRA,MF,Rodez Aveyron,33,1987,27,7,762,8.5,1,0,1,0,0,0,0,0.12,0.00,0.12,0.12,0.12,17,1,5.9,2.01,0.12,0.06,1.00,,28,22.3,72,,20,13,8,1.07,6,9,-3,-0.35,-0.25,0,10,5,1,70,7,6,,,0,Ligue-2,60,2020-2021
Scotty Sadzoute,fr FRA,"DF,MF",Pau FC,22,1998,35,32,2893,32.1,0,3,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,8,2,25.0,0.25,0.06,0.00,0.00,,83,84.6,88,,3,28,0,1.14,33,35,-2,-0.06,+0.79,0,20,23,1,80,101,42,,,0,Ligue-2,60,2020-2021
Joris Sainati,fr FRA,DF,Ajaccio,31,1988,11,11,941,10.5,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,5,0,0.0,0.48,0.00,0.00,,,86,27.5,86,,0,,12,1.45,7,10,-3,-0.29,-0.07,0,25,7,0,1,14,6,,,1,Ligue-2,60,2020-2021
Dylan Saint-Louis,cg CGO,"MF,FW",Troyes,25,1995,38,28,2319,25.8,5,4,5,0,0,3,0,0.19,0.16,0.35,0.19,0.35,50,17,34.0,1.94,0.66,0.10,0.29,,61,67.8,73,,10,26,0,2.03,42,23,+19,+0.74,+0.33,0,29,15,11,147,8,18,,,0,Ligue-2,60,2020-2021
Kelian Nsona Wa Saka,fr FRA,"MF,FW",Caen,18,2002,30,21,1808,20.1,2,0,2,0,0,1,0,0.10,0.00,0.10,0.10,0.10,25,9,36.0,1.24,0.45,0.08,0.22,,60,52.9,77,,9,21,1,1.13,12,19,-7,-0.35,+0.10,0,14,12,4,33,12,5,,,0,Ligue-2,60,2020-2021
Hamza Sakhi,ma MAR,MF,Auxerre,24,1996,36,34,2963,32.9,5,11,5,0,0,4,0,0.15,0.33,0.49,0.15,0.49,82,22,26.8,2.49,0.67,0.06,0.23,,82,86.6,86,,2,16,0,1.69,61,37,+24,+0.73,+1.32,0,52,64,6,127,33,47,,,0,Ligue-2,60,2020-2021
Esteban Salles,fr FRA,GK,Grenoble,26,1994,14,13,1192,13.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,85,34.9,90,,1,22,22,1.64,18,13,+5,+0.38,-0.07,0,1,3,0,0,0,0,,,0,Ligue-2,60,2020-2021
Yoann Salmier,gf GUF,DF,Troyes,27,1992,35,35,2961,32.9,2,0,2,0,0,9,1,0.06,0.00,0.06,0.06,0.06,27,12,44.4,0.82,0.36,0.07,0.17,,85,86.6,85,,0,,0,2.06,49,30,+19,+0.58,-0.40,0,64,32,0,10,73,40,,,0,Ligue-2,60,2020-2021
Philipe Sampaio,br BRA,DF,Guingamp,25,1994,26,25,2190,24.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,8,1,12.5,0.33,0.04,0.00,0.00,,84,64.0,88,,1,2,1,1.38,26,19,+7,+0.29,+0.95,0,27,29,0,1,50,19,,,0,Ligue-2,60,2020-2021
Amiran Sanaia,ge GEO,DF,Rodez Aveyron,30,1989,20,16,1410,15.7,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,2,1,50.0,0.13,0.06,0.00,0.00,,71,41.2,87,,4,5,10,1.20,16,15,+1,+0.06,+0.38,0,20,24,0,5,34,21,,,0,Ligue-2,60,2020-2021
Pape Sané,sn SEN,FW,Rodez Aveyron,28,1991,3,1,92,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.98,0.00,0.00,,,31,2.7,90,,2,1,0,1.33,0,3,-3,-2.93,-2.85,0,4,0,0,0,0,1,,,0,Ligue-2,60,2020-2021
Arouna Sangante,sn SEN,DF,Le Havre,18,2002,1,1,80,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,80,2.3,80,,0,,5,3.00,3,1,+2,+2.25,+2.57,0,0,2,0,0,2,0,,,0,Ligue-2,60,2020-2021
Opa Sanganté,gw GNB,"MF,DF",Châteauroux,29,1991,29,28,2458,27.3,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,24,5,20.8,0.88,0.18,0.00,0.00,,85,71.9,87,,1,17,1,0.62,25,43,-18,-0.66,+0.09,1,53,45,1,6,47,35,,,0,Ligue-2,60,2020-2021
Ibrahim Sangaré,ci CIV,MF,Toulouse,22,1997,2,2,180,2.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,1.00,0.00,0.00,,,90,5.3,90,,0,,0,0.00,3,6,-3,-1.50,-2.39,0,4,2,0,4,5,6,,,0,Ligue-2,60,2020-2021
Mustapha Sangaré,fr FRA,FW,Amiens,21,1998,3,0,52,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,1,33.3,5.19,1.73,0.00,0.00,,17,1.5,,,3,17,0,1.67,1,0,+1,+1.73,+1.92,0,5,1,1,0,0,0,,,0,Ligue-2,60,2020-2021
Sam Sanna,fr FRA,"MF,DF",Toulouse,21,1999,20,14,1182,13.1,0,2,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,15,3,20.0,1.14,0.23,0.00,0.00,,59,34.6,80,,6,10,15,2.00,25,16,+9,+0.69,-0.12,0,25,11,1,47,21,25,,,0,Ligue-2,60,2020-2021
Romain Sans,fr FRA,DF,Sochaux,21,1999,8,6,580,6.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1,1,100.0,0.16,0.16,0.00,0.00,,73,17.0,90,,2,20,3,1.38,8,8,0,0.00,-0.25,0,4,6,0,6,19,3,,,0,Ligue-2,60,2020-2021
Anthony Scaramozzino,fr FRA,DF,Pau FC,35,1985,22,21,1759,19.5,0,0,0,0,1,7,1,0.00,0.00,0.00,0.00,0.00,9,3,33.3,0.46,0.15,0.00,0.00,,80,51.4,84,,1,3,6,0.91,19,27,-8,-0.41,-0.46,0,17,17,0,44,60,15,,,0,Ligue-2,60,2020-2021
Paul Schacherer,fr FRA,DF,Chambly Oise,18,2002,1,0,12,0.1,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,12,0.4,,,1,12,0,0.00,0,0,0,0.00,+0.61,1,2,0,0,0,1,0,,,0,Ligue-2,60,2020-2021
Aurélien Scheidler,fr FRA,FW,Nancy,22,1998,16,16,1283,14.3,4,2,4,0,0,4,0,0.28,0.14,0.42,0.28,0.42,29,11,37.9,2.03,0.77,0.14,0.36,,80,37.5,80,,0,,0,1.50,20,17,+3,+0.21,+0.34,0,36,40,13,8,2,4,,,0,Ligue-2,60,2020-2021
Thomas Secchi,fr FRA,GK,Rodez Aveyron,23,1997,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,2.6,90,,0,,1,0.00,0,1,-1,-1.00,-0.86,0,0,0,0,0,0,0,,,0,Ligue-2,60,2020-2021
Alidu Seidu,ci CIV,DF,Clermont Foot,20,2000,22,9,854,9.5,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,7,1,14.3,0.74,0.11,0.00,0.00,,39,25.0,81,,13,10,11,1.77,16,7,+9,+0.95,0.00,0,14,19,2,19,36,28,,,0,Ligue-2,60,2020-2021
Ernest Seka,gn GUI,DF,Nancy,33,1987,32,29,2643,29.4,2,2,2,0,0,5,0,0.07,0.07,0.14,0.07,0.14,12,4,33.3,0.41,0.14,0.17,0.50,,83,77.3,89,,3,19,1,1.34,44,40,+4,+0.14,+0.60,0,34,14,3,4,47,23,,,2,Ligue-2,60,2020-2021
Manuel Semedo,pt POR,FW,Sochaux,20,2000,3,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,2,66.7,13.50,9.00,0.00,0.00,,7,0.6,,,3,7,2,2.33,0,0,0,0.00,-0.21,0,1,0,0,0,0,0,,,0,Ligue-2,60,2020-2021
Willy Semedo,cv CPV,"FW,MF",Grenoble,26,1994,36,29,2514,27.9,5,2,4,1,1,1,0,0.18,0.07,0.25,0.14,0.21,49,12,24.5,1.75,0.43,0.08,0.33,,70,73.5,79,,7,33,1,1.74,36,26,+10,+0.36,-0.24,0,30,66,8,47,20,14,,,0,Ligue-2,60,2020-2021
Kalidou Sidibé,fr FRA,MF,Toulouse,21,1999,4,0,65,0.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,16,1.9,,,4,16,10,2.00,3,0,+3,+4.15,+3.46,0,1,1,0,0,2,1,,,0,Ligue-2,60,2020-2021
Kalidou Sidibé,fr FRA,"DF,MF",Châteauroux,21,1999,11,10,932,10.4,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,4,0,0.0,0.39,0.00,0.00,,,85,27.3,89,,1,45,0,0.64,10,12,-2,-0.19,+0.68,0,32,31,1,1,23,10,,,0,Ligue-2,60,2020-2021
Richard Sila,cd COD,FW,Paris FC,22,1998,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,6,0.2,,,1,6,0,3.00,0,0,0,0.00,-0.42,0,0,0,0,0,0,0,,,0,Ligue-2,60,2020-2021
Lassine Sinayoko,ml MLI,FW,Auxerre,20,1999,2,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,18.00,0.00,0.00,,,3,0.1,,,2,3,3,1.50,0,0,0,0.00,-0.55,0,0,0,0,0,0,0,,,0,Ligue-2,60,2020-2021
François-Joseph Sollacaro,fr FRA,GK,Ajaccio,26,1994,5,4,397,4.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,79,11.6,90,,1,37,31,1.40,4,4,0,0.00,+0.27,0,0,0,0,0,0,0,,,0,Ligue-2,60,2020-2021
Jérémy Sorbon,fr FRA,DF,Guingamp,36,1983,19,15,1395,15.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,73,40.8,90,,4,11,8,1.16,15,24,-9,-0.58,-0.89,0,16,10,1,1,30,4,,,0,Ligue-2,60,2020-2021
Dejan Sorgić,rs SRB,FW,Auxerre,30,1989,1,1,52,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,52,1.5,52,,0,,2,0.00,0,0,0,0.00,-0.56,0,2,1,0,0,0,0,,,0,Ligue-2,60,2020-2021
Anthony Soubervie,gf GUF,"DF,MF",Chambly Oise,36,1984,30,26,2287,25.4,1,6,0,1,1,9,1,0.04,0.24,0.28,0.00,0.24,18,6,33.3,0.71,0.24,0.00,0.00,,76,66.9,85,,4,17,1,1.20,32,34,-2,-0.08,+1.59,1,34,39,0,189,40,41,,,0,Ligue-2,60,2020-2021
Bryan Soumaré,fr FRA,MF,Sochaux,21,1999,35,30,2464,27.4,3,4,2,1,1,3,0,0.11,0.15,0.26,0.07,0.22,31,13,41.9,1.13,0.47,0.06,0.15,,70,72.0,78,,5,22,1,1.31,28,24,+4,+0.15,-0.23,0,10,45,1,90,17,15,,,0,Ligue-2,60,2020-2021
Martin Sourzac,fr FRA,GK,Nancy,28,1992,11,10,852,9.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,77,24.9,82,,1,29,20,1.45,11,11,0,0.00,0.00,0,0,4,1,0,0,0,,,0,Ligue-2,60,2020-2021
Maxime Spano,dz ALG,DF,Valenciennes,25,1994,24,22,1919,21.3,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,4,2,50.0,0.19,0.09,0.00,0.00,,80,57.6,86,,2,11,1,1.17,27,29,-2,-0.09,+0.35,0,13,15,0,1,32,8,,,0,Ligue-2,60,2020-2021
Stijn Spierings,nl NED,MF,Toulouse,24,1996,27,26,2215,24.6,9,2,2,7,8,9,0,0.37,0.08,0.45,0.08,0.16,27,14,51.9,1.10,0.57,0.07,0.14,,82,64.8,84,,1,25,0,2.18,51,26,+25,+1.02,+0.72,0,50,39,0,15,41,23,,,0,Ligue-2,60,2020-2021
Fawaz Al-Sqoor,sn SEN,FW,Troyes,24,1996,11,1,263,2.9,2,0,2,0,0,1,0,0.68,0.00,0.68,0.68,0.68,9,4,44.4,3.08,1.37,0.22,0.50,,24,7.7,64,,10,20,5,1.91,3,3,0,0.00,-0.68,0,9,13,0,12,4,5,,,0,Ligue-2,60,2020-2021
Vlatko Stojanovski,mk MKD,FW,Chambly Oise,23,1997,11,5,557,6.2,0,1,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16,9,3,33.3,1.45,0.48,0.00,0.00,,51,16.3,76,,6,30,4,0.73,2,13,-11,-1.78,-1.40,0,15,5,2,6,2,4,,,0,Ligue-2,60,2020-2021
Bart Straalman,nl NED,DF,Grenoble,23,1996,19,15,1416,15.7,1,0,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06,6,1,16.7,0.38,0.06,0.17,1.00,,75,41.4,90,,4,17,16,2.16,23,10,+13,+0.83,+0.69,0,18,7,0,0,26,7,,,0,Ligue-2,60,2020-2021
Gilles Sunu,tg TOG,"MF,FW",Châteauroux,29,1991,28,23,1741,19.3,2,2,2,0,0,3,1,0.10,0.10,0.21,0.10,0.21,32,10,31.3,1.65,0.52,0.06,0.20,,62,50.9,71,,5,21,0,0.64,15,30,-15,-0.78,-0.19,0,23,42,5,29,10,6,,,0,Ligue-2,60,2020-2021
Luka Šušnjara,si SVN,"FW,MF",Chambly Oise,23,1997,11,8,632,7.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,6,4,66.7,0.85,0.57,0.00,0.00,,57,18.5,71,,3,20,4,1.09,6,10,-4,-0.57,+0.04,0,13,13,3,6,5,5,,,0,Ligue-2,60,2020-2021
Harouna Sy,fr FRA,"DF,MF",Dunkerque,24,1996,34,32,2862,31.8,0,2,0,0,0,5,0,0.00,0.06,0.06,0.00,0.06,8,2,25.0,0.25,0.06,0.00,0.00,,84,83.7,88,,2,20,1,1.06,27,38,-11,-0.35,-0.02,0,30,40,0,105,47,36,,,0,Ligue-2,60,2020-2021
Harouna Sy,mr MTN,DF,Grenoble,28,1991,4,3,264,2.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.34,0.00,0.00,,,66,7.7,73,,1,45,2,1.67,6,2,+4,+1.36,+1.02,0,3,5,1,7,4,4,,,0,Ligue-2,60,2020-2021
Sanasi Sy,fr FRA,DF,Amiens,21,1999,7,5,398,4.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,2,1,50.0,0.45,0.23,0.00,0.00,,57,11.6,71,,2,21,1,1.29,2,3,-1,-0.23,-0.08,0,10,4,0,0,8,7,,,0,Ligue-2,60,2020-2021
Jules Sylvestre Brac,fr FRA,DF,Grenoble,21,1998,3,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,6.43,0.00,0.00,,,5,0.4,,,3,5,7,3.00,0,0,0,0.00,-0.42,0,1,0,0,0,0,0,,,0,Ligue-2,60,2020-2021
Adil Taoui,fr FRA,FW,Toulouse,18,2001,1,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,4.50,0.00,0.00,,,20,0.6,,,1,20,0,0.00,0,0,0,0.00,-0.77,0,1,0,0,1,0,0,,,0,Ligue-2,60,2020-2021
Kevin Tapoko,fr FRA,MF,Grenoble,26,1994,26,11,1016,11.3,1,0,1,0,0,6,0,0.09,0.00,0.09,0.09,0.09,8,3,37.5,0.71,0.27,0.13,0.33,,39,29.7,72,,15,15,2,1.58,19,12,+7,+0.62,+0.28,0,42,10,1,2,16,15,,,0,Ligue-2,60,2020-2021
Florian Tardieu,fr FRA,MF,Troyes,28,1992,34,34,3007,33.4,6,4,1,5,6,8,1,0.18,0.12,0.30,0.03,0.15,50,15,30.0,1.50,0.45,0.02,0.07,,88,87.9,88,,0,,0,2.09,56,31,+25,+0.75,+0.97,0,47,43,0,124,44,40,,,0,Ligue-2,60,2020-2021
Malik Tchokounté,fr FRA,FW,Dunkerque,31,1988,33,30,2562,28.5,9,4,9,0,0,2,0,0.32,0.14,0.46,0.32,0.46,58,23,39.7,2.04,0.81,0.16,0.39,,78,74.9,83,,3,27,0,1.12,27,38,-11,-0.39,-0.18,0,81,47,18,10,5,11,,,0,Ligue-2,60,2020-2021
Hermann Tebily,fr FRA,FW,Sochaux,18,2002,4,1,98,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4,1,25.0,3.67,0.92,0.00,0.00,,25,2.9,59,,3,13,0,0.25,1,4,-3,-2.76,-3.05,0,4,2,1,0,1,0,,,0,Ligue-2,60,2020-2021
Jordan Tell,fr FRA,"FW,MF",Clermont Foot,23,1997,33,7,838,9.3,2,0,2,0,0,1,1,0.21,0.00,0.21,0.21,0.21,22,8,36.4,2.36,0.86,0.09,0.25,,25,24.5,67,,26,14,0,1.88,13,10,+3,+0.32,-0.83,0,19,5,5,6,8,9,,,0,Ligue-2,60,2020-2021
Aurélien Tertereau,fr FRA,"MF,FW",Rodez Aveyron,29,1991,9,5,421,4.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,4,1,25.0,0.86,0.21,0.00,0.00,,47,12.3,71,,4,17,1,1.00,5,8,-3,-0.64,-0.55,0,2,4,1,14,5,3,,,0,Ligue-2,60,2020-2021
Demba Thiam,fr FRA,DF,Dunkerque,30,1989,34,31,2715,30.2,0,2,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,6,2,33.3,0.20,0.07,0.00,0.00,,80,79.4,86,,3,14,1,1.00,26,38,-12,-0.40,-0.27,0,25,30,0,84,58,45,,,0,Ligue-2,60,2020-2021
Jamal Thiaré,sn SEN,FW,Le Havre,27,1993,33,30,2542,28.2,8,2,6,2,3,2,0,0.28,0.07,0.35,0.21,0.28,70,29,41.4,2.48,1.03,0.09,0.21,,77,74.3,82,,3,31,1,1.12,30,39,-9,-0.32,-0.22,0,40,90,20,5,7,7,,,0,Ligue-2,60,2020-2021
Thierno Thioub,sn SEN,FW,Pau FC,22,1998,2,0,49,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,25,1.4,,,2,25,0,0.00,0,0,0,0.00,+0.19,0,2,0,0,0,1,0,,,0,Ligue-2,60,2020-2021
Ousseynou Thioune,sn SEN,MF,Sochaux,26,1993,30,23,1948,21.6,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,7,3,42.9,0.32,0.14,0.00,0.00,,65,57.0,79,,7,20,1,1.43,21,21,0,0.00,-0.49,0,61,34,1,8,43,29,,,0,Ligue-2,60,2020-2021
Yohann Thuram-Ulien,fr FRA,GK,Amiens,31,1988,5,5,450,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,13.2,90,,0,,33,1.40,6,6,0,0.00,+0.18,0,1,0,0,0,0,0,,,0,Ligue-2,60,2020-2021
Cheikh Tidiane Sabaly,sn SEN,"MF,FW",Pau FC,21,1999,30,18,1544,17.2,3,4,3,0,0,5,0,0.17,0.23,0.41,0.17,0.41,35,16,45.7,2.04,0.93,0.09,0.19,,51,45.1,69,,12,25,0,1.30,20,18,+2,+0.12,+0.55,0,38,33,6,18,19,19,,,0,Ligue-2,60,2020-2021
Cheick Timite,ci CIV,"FW,MF",Amiens,22,1997,29,11,1057,11.7,4,0,4,0,0,3,0,0.34,0.00,0.34,0.34,0.34,22,11,50.0,1.87,0.94,0.18,0.36,,36,30.9,66,,18,18,7,1.17,12,13,-1,-0.09,+0.11,0,37,22,5,11,4,7,,,0,Ligue-2,60,2020-2021
Kenan Toibibou,fr FRA,MF,Châteauroux,15,2004,1,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,45,1.3,,,1,45,0,0.00,0,1,-1,-2.00,-1.33,0,1,0,0,0,1,0,,,0,Ligue-2,60,2020-2021
Darell Tokpa,fr FRA,FW,Amiens,19,2001,9,6,458,5.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8,5,62.5,1.57,0.98,0.00,0.00,,51,13.4,66,,3,22,3,0.89,5,6,-1,-0.20,-0.04,0,10,6,1,3,3,1,,,0,Ligue-2,60,2020-2021
Guévin Tormin,fr FRA,"MF,FW",Châteauroux,22,1997,22,17,1363,15.1,3,0,3,0,0,0,0,0.20,0.00,0.20,0.20,0.20,26,8,30.8,1.72,0.53,0.12,0.38,,62,39.9,76,,5,15,3,0.68,11,23,-12,-0.79,-0.18,0,20,32,3,18,8,11,,,0,Ligue-2,60,2020-2021
Azzeddine Toufiqui,fr FRA,MF,Caen,21,1999,3,0,48,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,16,1.4,,,3,16,1,0.67,0,0,0,0.00,+0.40,0,1,0,0,0,1,1,,,0,Ligue-2,60,2020-2021
Birama Touré,ml MLI,MF,Auxerre,28,1992,28,28,2443,27.1,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,16,3,18.8,0.59,0.11,0.00,0.00,,87,71.4,87,,0,,0,1.68,49,30,+19,+0.70,+0.52,1,50,39,0,10,56,39,,,0,Ligue-2,60,2020-2021
Souleymane Touré,fr FRA,DF,Le Havre,17,2003,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,2,0.1,,,1,2,1,3.00,0,0,0,0.00,+0.26,0,0,0,0,0,0,0,,,0,Ligue-2,60,2020-2021
Yoann Touzghar,tn TUN,FW,Troyes,33,1986,36,32,2645,29.4,16,4,13,3,5,1,0,0.54,0.14,0.68,0.44,0.58,62,29,46.8,2.11,0.99,0.21,0.45,,73,77.3,80,,4,24,0,2.03,47,29,+18,+0.61,-0.08,0,13,39,16,3,4,7,,,0,Ligue-2,60,2020-2021
