Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,2CrdY,Fls,PKwon,PKcon,OG,League Name,League ID,Season
Leônidas Soares Damasceno,br BRA,MF,ua Zorya Luhansk,21,1995,1,0,16,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3.0,,0,1,,3,0.00,0,0,0,0.00,+1.03,0,0,0,0,0,Europa-League,19,2017-2018
Eduard Sobol,ua UKR,DF,cz Slavia Prague,22,1995,6,6,540,6.0,0,2,0,0,0,2,0,0.00,0.33,0.33,0.00,0.33,2,1,50.0,0.33,0.17,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,100.0,,6,0,,0,1.33,6,6,0,0.00,,0,11,0,0,0,Europa-League,19,2017-2018
Theophilus Solomon,ng NGA,FW,rs Partizan,21,1996,2,1,92,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4,2,50.0,3.91,1.96,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,12.8,,0,1,,1,0.50,1,3,-2,-1.96,-1.81,0,5,0,0,0,Europa-League,19,2017-2018
Gabriel Somi,sy SYR,"MF,DF",se Östersund,25,1991,5,3,258,2.9,0,1,0,0,0,0,0,0.00,0.35,0.35,0.00,0.35,2,2,100.0,0.70,0.70,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,35.8,,0,2,,1,2.38,5,1,+4,+1.40,+1.78,0,0,0,0,0,Europa-League,19,2017-2018
Roberto Soriano,it ITA,MF,es Villarreal,26,1991,6,4,297,3.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,6,0,0.0,1.82,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,41.3,,0,2,,1,1.33,4,5,-1,-0.30,-0.73,0,8,0,0,0,Europa-League,19,2017-2018
Pieros Sotiriou,cy CYP,FW,dk FC Copenhagen,24,1993,8,7,617,6.9,1,1,1,0,0,1,0,0.15,0.15,0.29,0.15,0.29,18,6,33.3,2.63,0.88,0.06,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,85.7,,5,1,,0,1.13,6,7,-1,-0.15,-1.02,0,30,0,0,0,Europa-League,19,2017-2018
Tomáš Souček,cz CZE,MF,cz Slavia Prague,22,1995,5,5,450,5.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,8,3,37.5,1.60,0.60,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,83.3,,5,0,,1,1.40,5,5,0,0.00,0.00,0,7,0,0,0,Europa-League,19,2017-2018
Seydouba Soumah,gn GUI,"MF,FW",rs Partizan,26,1991,5,4,338,3.8,0,1,0,0,0,0,0,0.00,0.27,0.27,0.00,0.27,7,2,28.6,1.86,0.53,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,46.9,,2,1,,1,0.86,4,7,-3,-0.80,-0.80,0,13,1,0,0,Europa-League,19,2017-2018
Arnaud Souquet,fr FRA,DF,fr Nice,25,1992,4,4,360,4.0,0,1,0,0,0,0,0,0.00,0.25,0.25,0.00,0.25,1,0,0.0,0.25,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,50.0,,4,0,,1,2.25,11,3,+8,+2.00,+3.25,0,4,0,0,0,Europa-League,19,2017-2018
Dyego Sousa,pt POR,FW,pt Braga,27,1989,5,4,310,3.4,1,0,1,0,0,0,0,0.29,0.00,0.29,0.29,0.29,4,2,50.0,1.16,0.58,0.25,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,43.1,,1,1,,1,1.67,5,7,-2,-0.58,-0.80,0,6,0,0,0,Europa-League,19,2017-2018
Djibril Sow,ch SUI,MF,ch Young Boys,20,1997,4,4,346,3.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,7,2,28.6,1.82,0.52,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,64.1,,3,0,,1,0.50,4,6,-2,-0.52,-0.98,0,6,0,0,0,Europa-League,19,2017-2018
Ali Sowe,gm GAM,FW,al Skënderbeu Korçë,23,1994,5,5,450,5.0,2,2,2,0,0,0,0,0.40,0.40,0.80,0.40,0.80,13,4,30.8,2.60,0.80,0.15,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,83.3,,4,0,,0,1.00,5,7,-2,-0.40,+1.60,0,16,0,0,0,Europa-League,19,2017-2018
Leonardo Spinazzola,it ITA,MF,it Atalanta,24,1993,6,6,540,6.0,0,2,0,0,0,1,0,0.00,0.33,0.33,0.00,0.33,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,75.0,,6,0,,0,1.50,9,7,+2,+0.33,-3.17,0,3,0,0,0,Europa-League,19,2017-2018
Yuval Spungin,il ISR,DF,il Maccabi Tel Aviv,30,1987,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,50.0,,3,0,,2,2.22,1,4,-3,-1.00,+0.33,0,1,0,0,0,Europa-League,19,2017-2018
Bassem Srarfi,tn TUN,FW,fr Nice,20,1997,4,1,97,1.1,0,1,0,0,0,1,0,0.00,0.93,0.93,0.00,0.93,2,1,50.0,1.86,0.93,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,13.5,,0,3,,2,1.50,1,1,0,0.00,-0.43,0,3,0,0,0,Europa-League,19,2017-2018
Slavoljub Srnić,rs SRB,MF,rs Red Star,25,1992,8,6,531,5.9,1,1,1,0,0,1,0,0.17,0.17,0.34,0.17,0.34,11,4,36.4,1.86,0.68,0.09,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,73.8,,1,2,,0,1.60,3,1,+2,+0.34,+1.29,0,5,0,0,0,Europa-League,19,2017-2018
Cican Stankovic,at AUT,GK,at RB Salzburg,24,1992,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,7.0,,1,0,,12,2.00,0,0,0,0.00,-0.68,0,0,0,0,0,Europa-League,19,2017-2018
Marko Stanojević,rs SRB,MF,kz FC Astana,29,1988,2,0,63,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,2.86,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,8.8,,0,2,,0,0.50,2,1,+1,+1.43,+1.43,0,3,0,0,0,Europa-League,19,2017-2018
Niklas Stark,de GER,DF,de Hertha BSC,22,1995,4,4,334,3.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,0.81,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,61.9,,3,0,,1,1.00,4,4,0,0.00,+0.44,0,6,0,0,0,Europa-League,19,2017-2018
Ihar Stasevich,by BLR,"MF,FW",by BATE Borisov,31,1985,6,6,512,5.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,8,3,37.5,1.41,0.53,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,94.8,,4,0,,0,1.13,6,15,-9,-1.58,+1.63,0,8,0,0,0,Europa-League,19,2017-2018
Maarten Stekelenburg,nl NED,GK,eng Everton,34,1982,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,16.7,,1,0,,2,1.50,0,3,-3,-3.00,-2.00,0,0,0,0,0,Europa-League,19,2017-2018
Miroslav Stoch,sk SVK,MF,cz Slavia Prague,27,1989,6,5,445,4.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,14,4,28.6,2.83,0.81,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,82.4,,4,1,,0,1.33,4,4,0,0.00,0.00,0,1,0,0,0,Europa-League,19,2017-2018
Valentin Stocker,ch SUI,MF,de Hertha BSC,28,1989,2,1,102,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,2.65,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,18.9,,1,1,,1,1.50,2,0,+2,+1.76,+2.38,0,3,0,0,0,Europa-League,19,2017-2018
Filip Stojković,me MNE,DF,rs Red Star,24,1993,8,8,720,8.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,100.0,,8,0,,0,1.69,3,3,0,0.00,,0,13,0,0,0,Europa-League,19,2017-2018
Vladimir Stojković,rs SRB,GK,rs Partizan,34,1983,8,8,720,8.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,100.0,,7,0,,0,1.33,9,12,-3,-0.37,,0,0,0,0,0,Europa-League,19,2017-2018
Marco Storari,it ITA,GK,it Milan,40,1977,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,1.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,10.0,,1,0,,6,1.50,0,2,-2,-2.00,-3.00,0,0,0,0,0,Europa-League,19,2017-2018
Thomas Strakosha,al ALB,GK,it Lazio,22,1995,10,10,900,10.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,83.3,,10,0,,1,2.20,23,13,+10,+1.00,+1.50,0,0,0,0,0,Europa-League,19,2017-2018
Fábio Sturgeon,pt POR,MF,pt Vitória,23,1994,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,16.7,,1,0,,3,0.00,0,3,-3,-3.00,-2.80,0,0,0,0,0,Europa-League,19,2017-2018
Leonardo Suárez,ar ARG,"FW,MF",es Villarreal,21,1996,1,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.4,,0,1,,0,3.00,0,0,0,0.00,-0.13,0,0,0,0,0,Europa-League,19,2017-2018
Artem Sukhotskyi,ua UKR,DF,ua Zorya Luhansk,24,1992,6,6,540,6.0,0,1,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,1,0,0.0,0.17,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,100.0,,6,0,,0,1.00,3,9,-6,-1.00,,0,8,0,0,0,Europa-League,19,2017-2018
Miralem Sulejmani,rs SRB,MF,ch Young Boys,28,1988,5,5,424,4.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7,0,0.0,1.49,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,78.5,,3,0,,0,0.60,4,7,-3,-0.64,-2.19,0,6,0,0,0,Europa-League,19,2017-2018
Fulvio Sulmoni,ch SUI,DF,ch Lugano,31,1986,4,4,360,4.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.25,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,66.7,,4,0,,1,0.75,4,8,-4,-1.00,-2.00,0,5,0,0,0,Europa-League,19,2017-2018
Markel Susaeta,es ESP,MF,es Athletic Club,29,1987,9,5,546,6.1,0,2,0,0,0,2,0,0.00,0.33,0.33,0.00,0.33,4,1,25.0,0.66,0.16,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,60.7,,3,4,,1,1.85,13,10,+3,+0.49,+1.00,0,5,0,0,0,Europa-League,19,2017-2018
Mateo Sušić,ba BIH,"MF,DF",md Sheriff Tiraspol,26,1990,6,6,540,6.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,2,1,50.0,0.33,0.17,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,100.0,,6,0,,0,1.38,4,4,0,0.00,,0,5,0,0,0,Europa-League,19,2017-2018
Tino-Sven Sušić,ba BIH,MF,il Maccabi Tel Aviv,25,1992,4,3,214,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.84,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,39.6,,1,1,,0,0.40,0,3,-3,-1.26,-0.16,0,1,0,0,0,Europa-League,19,2017-2018
Suso,es ESP,"FW,MF",it Milan,23,1993,7,4,433,4.8,1,0,1,0,0,1,0,0.21,0.00,0.21,0.21,0.21,18,2,11.1,3.74,0.42,0.06,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,48.1,,3,3,,0,2.00,6,7,-1,-0.21,-1.75,0,3,0,0,0,Europa-League,19,2017-2018
Oleksandr Svatok,ua UKR,DF,ua Zorya Luhansk,22,1994,6,5,518,5.8,1,0,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,3,1,33.3,0.52,0.17,0.33,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,95.9,,5,1,,0,1.00,3,9,-6,-1.04,-1.04,0,4,0,0,0,Europa-League,19,2017-2018
Jakub Świerczok,pl POL,FW,bg Ludogorets,24,1992,2,2,136,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2,1,50.0,1.32,0.66,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,18.9,,1,0,,0,0.00,0,2,-2,-1.32,-1.32,0,1,0,0,0,Europa-League,19,2017-2018
Serhiy Sydorchuk,ua UKR,MF,ua Dynamo Kyiv,26,1991,3,3,244,2.7,1,0,1,0,0,0,0,0.37,0.00,0.37,0.37,0.37,4,1,25.0,1.48,0.37,0.25,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,27.1,,2,0,,0,2.20,8,5,+3,+1.11,+0.97,0,2,0,0,0,Europa-League,19,2017-2018
Jan Sýkora,cz CZE,MF,cz Slavia Prague,23,1993,5,4,329,3.7,0,2,0,0,0,0,0,0.00,0.55,0.55,0.00,0.55,5,4,80.0,1.37,1.09,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,60.9,,0,1,,0,1.00,4,4,0,0.00,0.00,0,6,0,0,0,Europa-League,19,2017-2018
Ádám Szalai,hu HUN,FW,de Hoffenheim,29,1987,1,0,24,0.3,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4.4,,0,1,,0,0.00,1,1,0,0.00,+0.35,0,2,0,0,0,Europa-League,19,2017-2018
Frederik Sørensen,dk DEN,DF,de Köln,25,1992,4,4,360,4.0,0,1,0,0,0,2,0,0.00,0.25,0.25,0.00,0.25,4,2,50.0,1.00,0.50,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,66.7,,4,0,,2,1.50,6,4,+2,+0.50,+2.00,0,5,0,0,0,Europa-League,19,2017-2018
Askhat Tagybergen,kz KAZ,MF,kz FC Astana,26,1990,4,1,84,0.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,1.07,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,11.7,,0,3,,2,1.75,1,0,+1,+1.07,+1.07,0,0,0,0,0,Europa-League,19,2017-2018
Loai Taha,il ISR,DF,il Be'er Sheva,27,1989,5,5,450,5.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.20,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,83.3,,5,0,,0,0.80,5,9,-4,-0.80,+0.20,0,12,0,0,0,Europa-League,19,2017-2018
Ismael Tajouri-Shradi,ly LBY,"MF,FW",at Austria Wien,23,1994,5,3,291,3.2,1,0,1,0,0,0,0,0.31,0.00,0.31,0.31,0.31,7,3,42.9,2.16,0.93,0.14,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,53.9,,1,2,,1,1.33,7,5,+2,+0.62,+3.87,0,3,0,0,0,Europa-League,19,2017-2018
Afrim Taku,al ALB,"MF,FW",al Skënderbeu Korçë,27,1989,5,2,282,3.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.32,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,52.2,,1,3,,1,1.33,1,5,-4,-1.28,-1.28,0,4,0,0,0,Europa-League,19,2017-2018
Adrien Tameze,cm CMR,MF,fr Nice,23,1994,6,0,81,0.9,1,0,1,0,0,0,0,1.11,0.00,1.11,1.11,1.11,2,1,50.0,2.22,1.11,0.50,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,11.3,,0,6,,0,1.50,2,3,-1,-1.11,-1.67,0,2,0,0,0,Europa-League,19,2017-2018
Cristian Tănase,ro ROU,MF,ro FCSB,30,1987,1,0,8,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,11.25,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1.1,,0,1,,1,3.00,0,0,0,0.00,+0.13,0,0,0,0,0,Europa-League,19,2017-2018
Florin Tănase,ro ROU,"MF,FW",ro FCSB,22,1994,7,5,393,4.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,4,2,50.0,0.92,0.46,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,54.6,,1,2,,1,1.43,4,8,-4,-0.92,-1.74,0,7,0,0,0,Europa-League,19,2017-2018
Dmitri Tarasov,ru RUS,MF,ru Loko Moscow,30,1987,8,4,419,4.7,0,1,0,0,0,1,0,0.00,0.21,0.21,0.00,0.21,2,0,0.0,0.43,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,46.6,,3,4,,2,1.75,7,5,+2,+0.43,+0.80,0,21,0,0,0,Europa-League,19,2017-2018
Serdar Tasci,de GER,DF,ru Spartak Moscow,30,1987,2,2,100,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,55.6,,1,0,,0,1.50,1,3,-2,-1.80,-2.93,0,0,0,0,0,Europa-League,19,2017-2018
Léandre Tawamba,cm CMR,FW,rs Partizan,27,1989,8,8,693,7.7,4,1,4,0,0,2,0,0.52,0.13,0.65,0.52,0.65,16,10,62.5,2.08,1.30,0.25,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,96.3,,4,0,,0,1.30,9,12,-3,-0.39,-0.39,0,20,0,0,0,Europa-League,19,2017-2018
Filipe Teixeira,pt POR,MF,ro FCSB,36,1980,5,3,358,4.0,0,1,0,0,0,1,0,0.00,0.25,0.25,0.00,0.25,5,1,20.0,1.26,0.25,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,49.7,,3,2,,0,2.00,5,7,-2,-0.50,-0.75,0,11,0,0,0,Europa-League,19,2017-2018
